resource;service;sku;usage_start_time;usage_end_time;project;labels;system_labels;export_time;cost;currency;currency_conversion_rate;usage;credits;cost_type;date
"{""name"":""ipidlerecommendationtest"",""global_name"":""//compute.googleapis.com/projects/112567877568/regions/us-central1/address/7876718850102317402""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""66A2-68EA-56BE"",""description"":""Static Ip Charge""}";2022-09-01 03:00:00;2022-09-01 07:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-02 04:09:07;0.0;ILS;3.429199999998686;{'amount': 0.0, 'unit': 'seconds', 'amount_in_pricing_units': 0.0, 'pricing_unit': 'hour'};[{'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -4.9e-05, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -1.4e-05, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -9e-06, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -1.5e-05, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}];regular;2022-09-01
"{""name"":""ipidlerecommendationtest"",""global_name"":""//compute.googleapis.com/projects/112567877568/regions/us-central1/address/7876718850102317402""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""66A2-68EA-56BE"",""description"":""Static Ip Charge""}";2022-09-13 00:00:00;2022-09-13 07:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-13 14:13:04;0.210336;ILS;3.318700000002986;{'amount': 22817.0, 'unit': 'seconds', 'amount_in_pricing_units': 6.338055556, 'pricing_unit': 'hour'};[{'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033187, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.011219, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}];regular;2022-09-13
"{""name"":""ipidlerecommendationtest"",""global_name"":""//compute.googleapis.com/projects/112567877568/regions/us-central1/address/7876718850102317402""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""66A2-68EA-56BE"",""description"":""Static Ip Charge""}";2022-09-11 00:00:00;2022-09-12 00:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-13 03:09:22;0.7964740000000001;ILS;3.318700000002986;{'amount': 86400.0, 'unit': 'seconds', 'amount_in_pricing_units': 24.000000001, 'pricing_unit': 'hour'};[{'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033187, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033187, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.002673, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033187, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033187, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033187, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033187, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033187, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033187, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033187, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.030513, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033187, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}];regular;2022-09-11
"{""name"":""ipidlerecommendationtest"",""global_name"":""//compute.googleapis.com/projects/112567877568/regions/us-central1/address/7876718850102317402""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""66A2-68EA-56BE"",""description"":""Static Ip Charge""}";2022-09-12 00:00:00;2022-09-13 00:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-13 14:13:04;0.7964709999999999;ILS;3.318700000002986;{'amount': 86400.0, 'unit': 'seconds', 'amount_in_pricing_units': 24.0, 'pricing_unit': 'hour'};[{'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033187, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033187, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033187, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033187, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.025019, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033187, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033187, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033187, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.008167, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033185, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033187, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}, {'name': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'amount': -0.033186, 'full_name': None, 'id': '3b3f9233-436b-4088-bf60-ac739cd1d105', 'type': 'PROMOTION'}];regular;2022-09-12
"{""name"":null,""global_name"":null}";"{""id"":""24E6-581D-38E5"",""description"":""BigQuery""}";"{""id"":""934C-4547-E59A"",""description"":""Streaming Insert""}";2022-09-05 04:00:00;2022-09-05 11:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-07 01:39:29;0.0;ILS;3.318700000002986;{'amount': 2048.0, 'unit': 'bytes', 'amount_in_pricing_units': 0.001953124, 'pricing_unit': 'mebibyte'};[];regular;2022-09-05
"{""name"":null,""global_name"":null}";"{""id"":""24E6-581D-38E5"",""description"":""BigQuery""}";"{""id"":""934C-4547-E59A"",""description"":""Streaming Insert""}";2022-09-08 04:00:00;2022-09-08 11:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-10 03:09:10;0.0;ILS;3.318700000002986;{'amount': 2048.0, 'unit': 'bytes', 'amount_in_pricing_units': 0.001953124, 'pricing_unit': 'mebibyte'};[];regular;2022-09-08
"{""name"":null,""global_name"":null}";"{""id"":""24E6-581D-38E5"",""description"":""BigQuery""}";"{""id"":""934C-4547-E59A"",""description"":""Streaming Insert""}";2022-09-11 04:00:00;2022-09-11 11:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-13 03:09:22;0.0;ILS;3.318700000002986;{'amount': 2048.0, 'unit': 'bytes', 'amount_in_pricing_units': 0.001953124, 'pricing_unit': 'mebibyte'};[];regular;2022-09-11
"{""name"":null,""global_name"":null}";"{""id"":""24E6-581D-38E5"",""description"":""BigQuery""}";"{""id"":""934C-4547-E59A"",""description"":""Streaming Insert""}";2022-09-01 06:00:00;2022-09-01 07:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-03 02:09:04;0.0;ILS;3.429199999998686;{'amount': 1024.0, 'unit': 'bytes', 'amount_in_pricing_units': 0.000976562, 'pricing_unit': 'mebibyte'};[];regular;2022-09-01
"{""name"":null,""global_name"":null}";"{""id"":""24E6-581D-38E5"",""description"":""BigQuery""}";"{""id"":""934C-4547-E59A"",""description"":""Streaming Insert""}";2022-09-04 04:00:00;2022-09-04 11:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-06 03:09:15;0.0;ILS;3.318700000002986;{'amount': 2048.0, 'unit': 'bytes', 'amount_in_pricing_units': 0.001953124, 'pricing_unit': 'mebibyte'};[];regular;2022-09-04
"{""name"":null,""global_name"":null}";"{""id"":""24E6-581D-38E5"",""description"":""BigQuery""}";"{""id"":""934C-4547-E59A"",""description"":""Streaming Insert""}";2022-09-12 04:00:00;2022-09-12 11:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-13 14:13:04;0.0;ILS;3.318700000002986;{'amount': 2048.0, 'unit': 'bytes', 'amount_in_pricing_units': 0.001953124, 'pricing_unit': 'mebibyte'};[];regular;2022-09-12
"{""name"":null,""global_name"":null}";"{""id"":""24E6-581D-38E5"",""description"":""BigQuery""}";"{""id"":""934C-4547-E59A"",""description"":""Streaming Insert""}";2022-09-03 05:00:00;2022-09-03 11:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-05 01:39:07;0.0;ILS;3.318700000002986;{'amount': 2048.0, 'unit': 'bytes', 'amount_in_pricing_units': 0.001953124, 'pricing_unit': 'mebibyte'};[];regular;2022-09-03
"{""name"":null,""global_name"":null}";"{""id"":""24E6-581D-38E5"",""description"":""BigQuery""}";"{""id"":""934C-4547-E59A"",""description"":""Streaming Insert""}";2022-09-07 09:00:00;2022-09-07 10:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-09 02:09:29;0.0;ILS;3.318700000002986;{'amount': 2048.0, 'unit': 'bytes', 'amount_in_pricing_units': 0.001953125, 'pricing_unit': 'mebibyte'};[];regular;2022-09-07
"{""name"":null,""global_name"":null}";"{""id"":""24E6-581D-38E5"",""description"":""BigQuery""}";"{""id"":""934C-4547-E59A"",""description"":""Streaming Insert""}";2022-09-06 10:00:00;2022-09-06 14:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-08 03:09:10;0.0;ILS;3.318700000002986;{'amount': 2048.0, 'unit': 'bytes', 'amount_in_pricing_units': 0.001953124, 'pricing_unit': 'mebibyte'};[];regular;2022-09-06
"{""name"":null,""global_name"":null}";"{""id"":""24E6-581D-38E5"",""description"":""BigQuery""}";"{""id"":""934C-4547-E59A"",""description"":""Streaming Insert""}";2022-09-02 05:00:00;2022-09-02 11:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-04 02:09:30;0.0;ILS;3.318700000002986;{'amount': 2048.0, 'unit': 'bytes', 'amount_in_pricing_units': 0.001953124, 'pricing_unit': 'mebibyte'};[];regular;2022-09-02
"{""name"":null,""global_name"":null}";"{""id"":""24E6-581D-38E5"",""description"":""BigQuery""}";"{""id"":""934C-4547-E59A"",""description"":""Streaming Insert""}";2022-09-10 04:00:00;2022-09-10 11:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-12 02:40:24;0.0;ILS;3.318700000002986;{'amount': 2048.0, 'unit': 'bytes', 'amount_in_pricing_units': 0.001953124, 'pricing_unit': 'mebibyte'};[];regular;2022-09-10
"{""name"":null,""global_name"":null}";"{""id"":""24E6-581D-38E5"",""description"":""BigQuery""}";"{""id"":""934C-4547-E59A"",""description"":""Streaming Insert""}";2022-09-09 10:00:00;2022-09-09 11:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-11 02:09:05;0.0;ILS;3.318700000002986;{'amount': 1024.0, 'unit': 'bytes', 'amount_in_pricing_units': 0.000976562, 'pricing_unit': 'mebibyte'};[];regular;2022-09-09
"{""name"":null,""global_name"":null}";"{""id"":""24E6-581D-38E5"",""description"":""BigQuery""}";"{""id"":""993F-6B6B-DCC4"",""description"":""Long Term Storage""}";2022-09-13 00:00:00;2022-09-13 01:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-13 14:13:04;0.0;ILS;3.318700000002986;{'amount': 3196059648.0, 'unit': 'byte-seconds', 'amount_in_pricing_units': 1.148e-06, 'pricing_unit': 'gibibyte month'};[];regular;2022-09-13
"{""name"":null,""global_name"":null}";"{""id"":""24E6-581D-38E5"",""description"":""BigQuery""}";"{""id"":""993F-6B6B-DCC4"",""description"":""Long Term Storage""}";2022-09-07 00:00:00;2022-09-08 00:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-10 03:09:10;0.0;ILS;3.318700000002986;{'amount': 75721867264.0, 'unit': 'byte-seconds', 'amount_in_pricing_units': 2.7207999999999994e-05, 'pricing_unit': 'gibibyte month'};[];regular;2022-09-07
"{""name"":null,""global_name"":null}";"{""id"":""24E6-581D-38E5"",""description"":""BigQuery""}";"{""id"":""993F-6B6B-DCC4"",""description"":""Long Term Storage""}";2022-09-09 00:00:00;2022-09-10 00:00:00;"{""id"":""billing-266414"",""number"":""591229363843"",""name"":""billing"",""labels"":[],""ancestry_numbers"":null,""ancestors"":[{""resource_name"":""projects/591229363843"",""display_name"":""billing""}]}";[];[];2022-09-11 02:09:05;0.0;ILS;3.318700000002986;{'amount': 76885997387776.0, 'unit': 'byte-seconds', 'amount_in_pricing_units': 0.027625635000000006, 'pricing_unit': 'gibibyte month'};[];regular;2022-09-09
"{""name"":null,""global_name"":null}";"{""id"":""24E6-581D-38E5"",""description"":""BigQuery""}";"{""id"":""993F-6B6B-DCC4"",""description"":""Long Term Storage""}";2022-09-12 00:00:00;2022-09-13 00:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-13 14:13:04;0.0;ILS;3.318700000002986;{'amount': 76594282496.0, 'unit': 'byte-seconds', 'amount_in_pricing_units': 2.7513e-05, 'pricing_unit': 'gibibyte month'};[];regular;2022-09-12
"{""name"":null,""global_name"":null}";"{""id"":""24E6-581D-38E5"",""description"":""BigQuery""}";"{""id"":""993F-6B6B-DCC4"",""description"":""Long Term Storage""}";2022-09-11 00:00:00;2022-09-12 00:00:00;"{""id"":""billing-266414"",""number"":""591229363843"",""name"":""billing"",""labels"":[],""ancestry_numbers"":null,""ancestors"":[{""resource_name"":""projects/591229363843"",""display_name"":""billing""}]}";[];[];2022-09-13 03:09:22;0.0;ILS;3.318700000002986;{'amount': 77354981392384.0, 'unit': 'byte-seconds', 'amount_in_pricing_units': 0.027794143000000007, 'pricing_unit': 'gibibyte month'};[];regular;2022-09-11
